,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles
895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCC1CCC(=O)O1
896,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,CC/C=C\CCOC(C)OCC
897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,COC(=O)C(Cl)C(=O)OC
899,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,NCCC[C@H](N)C(=O)O
900,0.0,,1.0,,,0.0,,,,1.0,,,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
901,0.0,0.0,1.0,,,0.0,,,,0.0,,,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
902,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1
903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(N)Cc1ccc2c(c1)OCO2
904,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,CC(C)(C)c1ccc(O)c(O)c1
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)N
906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CCCCOC(=O)c1ccccc1N
907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1CCCCCCCCCCCN1
908,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,c1ccc(B(c2ccccc2)c2ccccc2)cc1
909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccc(C(=O)O)c1O
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCOCCO
911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[S-]c1ccccc1
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)c1ccc(C=O)cc1
913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C
914,1.0,1.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
915,,,,,,,,0.0,,0.0,,,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1c2c(O)cccc2Cc2cccc(O)c21
917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc(N)cc1
918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1cccc(C(C)C)c1N
919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O
920,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Nc1ccc(S(=O)(=O)O)c(N)c1
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=C(O)C1CCCN1
922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CCCCCCCCCC=O
923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCO[Si](OCC)(OCC)c1ccccc1
924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CCOc1nc(OCC=C)nc(OCC=C)n1
925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCOS(=O)(=O)O
926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
927,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1
928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21
929,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O
931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21
932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1
933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)OC(=O)COc1ccc(Cl)cc1Cl
934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl
935,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1
936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CC(Oc1cc(Cl)ccc1Cl)C(=O)O
938,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCOC(=O)COc1ccc(Cl)cc1Cl
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)COc1ccc(Cl)cc1Cl
941,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,COP(=O)(OC)OC=C(Cl)Cl
944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(Cl)CCl
945,,,,,,,,,,0.0,,,ClCCN1CCCC1
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)N(C)C
947,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,CN(C)CCCNCCCN
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCn1cc[n+](C)c1
949,1.0,0.0,,,,0.0,0.0,,,,,0.0,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
950,0.0,,,1.0,0.0,0.0,0.0,,0.0,1.0,,,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1
951,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Cl[Pd]Cl
953,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1
954,0.0,,0.0,,1.0,,0.0,1.0,0.0,1.0,1.0,,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
955,0.0,,0.0,1.0,,0.0,,,,,1.0,,CCCCCCCCCCCCCC[n+]1ccccc1
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc1sc(Cl)c(Cl)c1Cl
958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClC=CCl
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl
961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl
962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cccc(Cl)c1Cl
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(Cl)cc1Cl
964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
965,,,,,,,,,,0.0,,,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CCCCCCCC/C=C/CCCOC(C)=O
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCNC(=O)c1ccc(Cl)cn1
968,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21
969,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(N)n1
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=S(=O)([O-])CCCS(=O)(=O)[O-]
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1c2c(nc3c1CCC3)CCCC2
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
974,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O
975,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
976,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,1.0,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
977,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
978,1.0,0.0,1.0,,1.0,,0.0,,1.0,,1.0,0.0,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
980,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
981,0.0,0.0,,,1.0,0.0,0.0,,1.0,,1.0,0.0,CC(NNC(=O)c1ccccc1)c1ccccc1
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1
983,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCN(CC)C(=O)SCc1ccc(Cl)cc1
985,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,[TlH2+]
986,0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Oc1ccc(Cc2ccc(O)cc2)cc1
987,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1
989,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O
990,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(=O)OC1CCC(C(C)(C)C)CC1
992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,CC(C)(O)CCCC1=CCC(C=O)CC1
993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Cc1cc(-c2ccc(N)c(C)c2)ccc1N
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)OP(C)(=O)OC(C)C
995,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21
996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,CC1=C(C)S(=O)(=O)CCS1(=O)=O
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COS(=O)(=O)OC
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNC
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC
1000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
1002,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1=CCC(c2ccccc2)CC1
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(-c2ccccc2)cc1
1005,,,,,,,,,,0.0,,,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC12COCN1COC2
1007,,,,,,,,0.0,,0.0,,,COC(=O)c1cc(S(N)(=O)=O)ccc1OC
1008,,,,,,,,,,0.0,,,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
1009,,,,,,,,0.0,,0.0,,,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O
1010,,,,,,,,0.0,,0.0,,,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1
1011,,,,,,,,1.0,,0.0,,,O=C1Nc2cc(Cl)ccc2Oc2ccccc21
1012,,,,,,,,0.0,,0.0,,,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I
1013,,,,,,,,0.0,,0.0,,,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
1014,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
1015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
1016,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1
1018,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Zn+2]
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)NC(CCC(N)=O)C(=O)O
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC(CN)CC(C)CCNCC(O)CNCC(C)CC(CC)CN
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1ccc(-c2nnn[nH]2)cc1
1023,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1
1024,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=P([O-])([O-])OC(CO)CO
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC
1027,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCP(=O)(O)O
1028,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1cc(CCCc2ccncc2)ccn1
1029,0.0,,0.0,,0.0,0.0,1.0,,0.0,,,,C=CC(=O)OCC(O)COc1ccccc1
1030,,,,,,,,1.0,,0.0,,,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCCC1
1031,,,,,,,,,,0.0,,,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1
1032,,,,,,,,,,0.0,,,Clc1ccc2c(c1)Nc1ccccc1S2
1033,,,,,,,,0.0,,0.0,,,Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C
1034,,,,,,,,0.0,,0.0,,,COCCOCC(OC)OC
1035,,,,,,,,0.0,,0.0,,,c1ccc(N2CCNCC2)cc1
1036,,,,,,,,1.0,,0.0,,,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(C(C)=O)[C@@]4(C)CC[C@@H]32)C1
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)C(=O)CNC(=O)Cc1ccccc1
1038,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1
1039,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1
1040,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(=O)O[C@@H]1C(=O)O[C@H]2[C@@H](OC(C)=O)C(=O)O[C@@H]12
1041,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2
1042,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
1045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
1046,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2
1047,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=CC1CC2C=CC1C2
1050,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,,Oc1ccc(Cl)c(Cl)c1Cl
1051,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl
1052,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1
1053,0.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,1.0,,Oc1cc(Cl)cc(Cl)c1Cl
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Oc1c(Cl)ccc(Cl)c1Cl
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(Cl)CCl
1056,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,Clc1nc2ccccc2nc1Cl
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(CCl)CCl
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)c1cccc(C(=O)O)n1
1059,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClC(Cl)c1ccccc1
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1
1062,0.0,0.0,1.0,,1.0,,0.0,1.0,1.0,0.0,,0.0,O=c1cc(-c2ccccc2)oc2ccccc12
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(C)c(O)c(C)c1
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1CCC(NC2CCCCC2)CC1
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cl[Ba]Cl
1066,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CP(=O)(O)O
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
